ITEMID],[ITEMBARCODE],[QTY],[InnerBarcode],[InnerQty],[OuterBarcode],[OuterQty],[PalletBarcode],[PalletQty],[BCItemType],[BCInnerType],[BCOuterType],[BCPalletType],[InnerPfx],[OuterPfx],[PalletPfx],[MODIFIEDBY],[MODIFIEDDATETIME],[InnerModBy],[InnerModDT],[OuterModBy],[OuterModDT],[PalletModBy],[PalletModDT],[UnitTypItm],[UnitTypInnr],[UnitTypOutr],[UnitTypPllt],[ItemIDTyp],[ItemBCCfg],[InnerBCConfig],[OuterBCConfig],[PalletBCConfig],[DataAreaID],[ItemHeight],[ItemWidth],[ItemDepth],[ItemWeight],[InnerHeight],[InnerWidth],[InnerDepth],[InnerWeight],[OuterHeight],[OuterWidth],[OuterDepth],[OuterWeight],[PalletHeight],[PalletWidth],[PalletDepth],[PalletWeight],[InnerWMSQty],[OuterWMSQty],[PalletWMSQty],[INVENTDIMID],[Status]
590619,9312514906190,1.000000000000,19312514906197,6.000000000000,29312514906194,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-04-09 02:20:34.000,Admin,2017-08-01 05:21:59.000,Admin,2019-04-09 02:20:34.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,110,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590620,9312514906206,1.000000000000,19312514906203,4.000000000000,29312514906200,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,SY,2019-03-28 23:46:04.000,Admin,2019-10-16 01:26:50.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,18,165,380,276,50,180,400,1200,190,410,530,8500,0,0,0,0,4.000000000000,24.000000000000,1.000000000000,AllBlank,DeadSeason
590621,9312514906213,1.000000000000,19312514906210,12.000000000000,29312514906217,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:21:59.000,SY,2017-10-20 04:11:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,130,130,130,350,150,330,370,6100,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,Dead
590623,9312514906237,1.000000000000,19312514906234,4.000000000000,29312514906231,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:21:59.000,Admin,2017-12-12 05:31:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,18,165,380,276,50,180,400,650,190,410,530,8100,0,0,0,0,4.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
590624,9312514906244,1.000000000000,19312514906241,12.000000000000,29312514906248,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:21:59.000,Admin,2017-09-04 05:25:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,130,130,130,350,130,311,359,650,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,Dead
590625,9312514906251,1.000000000000,19312514906258,6.000000000000,29312514906255,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-10-20 04:13:09.000,Admin,2017-08-01 05:21:59.000,SY,2017-10-20 04:13:18.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,100,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
590626,9312514906268,1.000000000000,19312514906265,6.000000000000,29312514906262,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-01-10 03:03:46.000,Admin,2017-08-01 05:21:59.000,Admin,2020-01-10 03:03:46.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,60,160,230,700,222,225,308,570,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
590627,9312514906275,1.000000000000,19312514906272,6.000000000000,29312514906279,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-09-04 05:25:57.000,Admin,2017-08-01 05:21:59.000,Admin,2017-09-04 05:25:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,60,160,230,700,222,225,308,570,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
590628,9312514906282,1.000000000000,19312514906289,6.000000000000,29312514906286,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-10-06 17:13:18.000,Admin,2017-08-01 05:21:59.000,Admin,2019-10-06 17:13:18.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,60,160,230,700,222,225,308,570,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,DeadSeason
590630,9312514906305,1.000000000000,19312514906302,12.000000000000,29312514906309,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:21:59.000,Admin,2017-09-04 05:25:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,130,130,130,350,130,311,359,650,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,DeadSeason
590631,9312514906312,1.000000000000,19312514906319,6.000000000000,29312514906316,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,110,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590633,9312514906336,1.000000000000,19312514906333,6.000000000000,29312514906330,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,100,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590634,9312514906343,1.000000000000,19312514906340,6.000000000000,29312514906347,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,110,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590635,9312514906350,1.000000000000,19312514906357,6.000000000000,29312514906354,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,110,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
590636,9312514906367,1.000000000000,19312514906364,6.000000000000,29312514906361,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,Admin,2017-08-01 05:21:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,110,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
590637,9312514906374,1.000000000000,19312514906371,3.000000000000,29312514906378,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-07-11 04:41:15.000,Admin,2017-07-11 04:41:15.000,Admin,2017-07-11 04:41:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,225,115,225,450,240,235,340,1600,270,485,700,7450,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
590639,9312514906398,1.000000000000,19312514906395,6.000000000000,29312514906392,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,100,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590641,9312514906411,1.000000000000,19312514906418,6.000000000000,29312514906415,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,110,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590642,9312514906428,1.000000000000,19312514906425,6.000000000000,29312514906422,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,110,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590643,9312514906435,1.000000000000,19312514906432,6.000000000000,29312514906439,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,70,160,220,700,230,240,330,5750,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
590644,9312514906442,1.000000000000,19312514906449,6.000000000000,29312514906446,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,70,160,220,700,230,240,330,5750,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
590645,9312514906459,1.000000000000,19312514906456,6.000000000000,29312514906453,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,70,160,220,700,230,240,330,5750,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
590646,9312514906466,1.000000000000,19312514906463,6.000000000000,29312514906460,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,70,160,220,700,230,240,330,5750,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
590648,9312514906480,1.000000000000,19312514906487,6.000000000000,29312514906484,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,116,70,160,220,700,230,240,330,5750,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
590649,9312514906497,1.000000000000,19312514906494,4.000000000000,29312514906491,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,18,165,380,276,40,190,400,700,190,420,540,8250,0,0,0,0,4.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
590650,9312514906503,1.000000000000,19312514906500,3.000000000000,29312514906507,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,380,250,318,90,400,260,2500,330,410,270,10100,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
590651,9312514906510,1.000000000000,19312514906517,12.000000000000,29312514906514,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2018-08-14 05:56:36.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,80,100,130,400,150,350,340,6150,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,Seasonal
590652,9312514906527,1.000000000000,19312514906524,12.000000000000,29312514906521,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,150,110,110,400,150,350,340,6150,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,Seasonal
590654,9312514906541,1.000000000000,19312514906548,12.000000000000,29312514906545,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,150,110,110,400,150,350,340,6150,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,Seasonal
590655,9312514906558,1.000000000000,19312514906555,12.000000000000,29312514906552,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-29 01:37:38.000,Admin,2017-08-29 01:37:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,150,110,110,400,150,350,340,6150,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,Seasonal
590657,9312514906572,1.000000000000,19312514906579,3.000000000000,29312514906576,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:21:59.000,Admin,2017-09-04 05:25:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,25,235,380,318,80,260,400,2400,315,265,395,1060,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
590658,9312514906589,1.000000000000,19312514906586,3.000000000000,29312514906583,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:22:00.000,Admin,2017-09-04 05:25:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,42,355,355,789,150,370,370,1750,300,380,730,11800,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
590660,9312514906602,1.000000000000,19312514906609,6.000000000000,29312514906606,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-12-12 05:31:59.000,SY,2017-10-20 04:17:36.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,120,180,83,60,190,140,550,240,200,280,4650,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590661,9312514906619,1.000000000000,19312514906616,6.000000000000,29312514906613,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-10-20 04:23:07.000,Admin,2017-08-01 05:22:00.000,SY,2017-10-20 04:23:18.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,160,230,100,60,160,230,700,230,230,320,5900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590662,9312514906626,1.000000000000,19312514906623,4.000000000000,29312514906620,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:22:00.000,Admin,2017-12-12 05:31:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,18,165,380,276,50,180,400,650,190,410,530,8500,0,0,0,0,4.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
590663,9312514906633,1.000000000000,19312514906630,3.000000000000,29312514906637,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:22:00.000,Admin,2018-09-18 22:46:40.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,42,355,355,789,150,370,370,1750,310,390,740,12000,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
590664,9312514906640,1.000000000000,19312514906647,12.000000000000,29312514906644,192.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,Admin,2017-08-01 05:22:00.000,Admin,2017-09-04 05:25:58.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,10,74,95,29,130,130,130,350,130,311,359,650,0,0,0,0,12.000000000000,192.000000000000,1.000000000000,AllBlank,Dead
590665,9312514906657,1.000000000000,19312514906654,6.000000000000,29312514906651,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:13.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,170,180,170,190,200,200,1050,340,200,380,8700,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590666,9312514906664,1.000000000000,19312514906661,6.000000000000,29312514906668,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:13.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,170,180,170,190,200,200,1050,340,200,380,8900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590667,9312514906671,1.000000000000,19312514906678,6.000000000000,29312514906675,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:13.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,170,180,170,190,200,200,1050,340,200,380,8900,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590668,9312514906688,1.000000000000,19312514906685,6.000000000000,29312514906682,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:13.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,170,180,170,190,200,200,1050,340,200,380,8700,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Dead
590669,9312514906695,1.000000000000,19312514906692,4.000000000000,29312514906699,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:13.000,Admin,2017-08-01 05:22:00.000,Admin,2017-08-01 05:22:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,170,360,336,60,190,380,750,210,400,560,9300,0,0,0,0,4.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
59205,9314689694056,1.000000000000,19314689694053,0.000000000000,29314689694050,20.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2015-02-09 03:11:19.000,SY,2015-02-09 03:11:24.000,SY,2015-02-09 03:11:28.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,240,380,270,0,0,0,0,570,380,570,1500,0,0,0,0,0.000000000000,20.000000000000,1.000000000000,AllBlank,DeadSeason
59279,9314689734493,1.000000000000,19314689734490,3.000000000000,29314689734497,72.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-12-01 03:11:12.000,Admin,2018-12-01 03:11:12.000,Admin,2018-12-01 03:11:12.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,19,200,220,125,60,200,220,380,320,420,470,10260,0,0,0,0,3.000000000000,72.000000000000,1.000000000000,AllBlank,DeadSeason
59290,9314689736008,1.000000000000,19314689736005,4.000000000000,29314689736002,60.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,MR,2020-08-24 08:04:25.000,MR,2020-08-24 08:04:25.000,MR,2020-08-24 08:04:25.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,12,170,170,110,48,170,170,460,460,400,530,11840,0,0,0,0,4.000000000000,60.000000000000,1.000000000000,AllBlank,DeadSeason
59291,9314689736114,1.000000000000,19314689736111,4.000000000000,29314689736118,96.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2014-02-03 01:01:05.000,SY,2014-02-03 01:01:05.000,SY,2014-02-03 01:01:05.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,12,170,170,110,48,170,170,460,460,400,530,11840,0,0,0,0,4.000000000000,96.000000000000,1.000000000000,AllBlank,DeadSeason
599196,9312514991967,1.000000000000,19312514991964,6.000000000000,29312514991961,36.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-01-02 22:46:53.000,Admin,2019-01-02 22:46:53.000,Admin,2019-01-02 22:46:53.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,100,80,110,300,110,190,250,1850,350,270,380,11500,0,0,0,0,6.000000000000,36.000000000000,1.000000000000,AllBlank,Seasonal
599224,9312514992247,1.000000000000,19312514992244,0.000000000000,29312514992241,1.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 02:29:36.000,SY,2017-06-21 05:22:16.000,scole,2017-05-18 08:32:29.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,8500,0,0,0,0,0,0,0,9500,0,0,0,0,0.000000000000,1.000000000000,1.000000000000,AllBlank,DeadSeason
599228,9312514992285,1.000000000000,19312514992282,6.000000000000,29312514992289,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,scole,2017-05-24 03:04:12.000,scole,2017-05-19 09:08:23.000,Admin,2017-08-05 04:30:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,110,80,110,176,0,0,0,0,285,265,450,6540,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
599281,9341414009298,1.000000000000,19341414009295,0.000000000000,29341414009292,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-05-13 03:40:06.000,scole,2017-05-19 09:08:23.000,scole,2017-05-24 00:09:10.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,115,83,112,312,0,0,0,0,222,320,510,710,0,0,0,0,0.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
599311,9312514993114,1.000000000000,19312514993111,6.000000000000,29312514993118,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-08-22 04:26:26.000,SY,2017-08-22 04:26:26.000,SY,2017-08-22 04:26:27.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,13,142,210,108,50,150,217,728,225,230,310,6200,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
599918,9312514999185,1.000000000000,19312514999182,6.000000000000,29312514999189,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-11-07 01:14:44.000,Admin,2017-11-07 01:14:44.000,Admin,2017-11-07 01:14:44.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,110,80,110,176,120,180,350,1206,285,265,450,6540,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
61032,9314689786447,1.000000000000,19314689786444,0.000000000000,29314689786441,4.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-06-02 00:38:03.000,Admin,2016-10-06 19:37:06.000,Admin,2017-06-02 00:38:03.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,170,200,200,870,180,170,180,850,170,410,410,4270,0,0,0,0,0.000000000000,4.000000000000,1.000000000000,AllBlank,DeadSeason
61042,9314689794817,1.000000000000,19314689794814,0.000000000000,29314689794811,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,70,70,470,520,0,0,0,0,290,200,500,6980,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61043,9314689794824,1.000000000000,19314689794821,0.000000000000,29314689794828,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,110,200,730,0,0,0,0,220,240,470,8850,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61044,9314689794831,1.000000000000,19314689794838,0.000000000000,29314689794835,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,130,280,800,0,0,0,0,300,290,440,10300,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61045,9314689794848,1.000000000000,19314689794845,0.000000000000,29314689794842,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,140,270,840,0,0,0,0,300,280,450,10770,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61047,9314689794862,1.000000000000,19314689794869,0.000000000000,29314689794866,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,JC,2017-04-20 05:04:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,310,310,1330,0,0,0,0,340,370,360,16960,0,0,0,0,0.000000000000,10.000000000000,1.000000000000,AllBlank,Dead
