"       63884","  A"," BB","  9"," 5"," 2",48,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"       61080","  A"," BB"," 13"," 4"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61081","  A"," EE"," 10"," 5"," 2",6,"U",12,"U",T,F,F,F,0,"",09/09/2020 15:56:32,T
"       61082","  A"," BB","  8"," 5"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       69018","  A"," BB"," 11"," 1"," 3",8,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       69019","  A"," AA"," 15"," 2"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       69021","  A"," AA"," 15"," 2"," 4",4,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       69024","  A"," BB","  9"," 2"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       69025","  A"," BB"," 14"," 1"," 7",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       80053","  A"," AA"," 16"," 4"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       80054","  A"," BB"," 10"," 5"," 4",12,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       80055","  A"," AA"," 16"," 3"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       80056","  A"," EE"," 13"," 5"," 9",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    13400/04","  A"," AA"," 14"," 1"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    46428/04","  A"," DD"," 13"," 2"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    46429/04","  A"," DD"," 15"," 2"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    41846/04","  A"," BB","  6"," 4"," 8",72,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    41847/04","  A"," AA"," 12"," 1"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    46430/04","  A"," CC","  6"," 4"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47785/04","  A"," AA"," 17"," 2"," 2",12,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"    47786/04","  A"," BB","  9"," 2"," 7",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    47801/04","  A"," BB"," 15"," 2"," 4",6,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"       61159","  A"," BB","  4"," 4"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       73581","  A"," AA"," 18"," 5"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61316","  A"," BB","  7"," 2"," 5",8,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61317","  A"," EE"," 15"," 1"," 3",8,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    32847/38","  A"," DD","  4"," 2"," 6",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    32848/38","  A"," DD","  4"," 3"," 1",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    32852/38","  A"," DD","  3"," 1"," 2",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    32862/38","  A"," DD","  3"," 4"," 1",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    32870/38","  A"," DD","  4"," 1"," 6",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    32871/38","  A"," DD","  4"," 4"," 4",15,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    32872/38","  A"," DD","  4"," 2"," 1",18,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    32873/38","  A"," DD","  4"," 3"," 3",18,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    32875/38","  A"," DD","  4"," 4"," 3",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47880/38","  A"," EE"," 12"," 3"," 3",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47881/38","  A"," EE","  9"," 4"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47882/38","  A"," EE","  6"," 3"," 6",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47884/38","  A"," EE","  6"," 2"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47885/38","  A"," EE","  6"," 2"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47891/38","  A"," EE","  6"," 3"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47892/38","  A"," EE","  6"," 4"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47893/38","  A"," EE","  7"," 3"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47901/38","  A"," EE","  7"," 3"," 3",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47902/38","  A"," EE","  7"," 4"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47903/38","  A"," EE","  8"," 2"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47909/38","  A"," EE"," 10"," 2"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47833/38","  A"," EE","  2"," 1"," 3",1,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"    47834/38","  A"," EE","  4"," 1"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47835/38","  A"," EE","  4"," 2"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47836/38","  A"," EE","  3"," 4"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47890/38","  A"," EE"," 12"," 3"," 2",1,"U",240,"U",T,F,F,F,0,"",/  /     :  :,T
"    47913/38","  A"," EE"," 10"," 5"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47914/38","  A"," EE","  9"," 1"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47915/38","  A"," EE"," 10"," 2"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47916/38","  A"," EE","  2"," 3"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47917/38","  A"," EE","  3"," 3"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47918/38","  A"," EE","  9"," 1"," 6",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47919/38","  A"," EE"," 12"," 1"," 6",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    47920/38","  A"," EE","  8"," 1"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47921/38","  A"," EE","  3"," 3"," 1",72,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"    47922/38","  A"," EE","  6"," 4"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47928/38","  A"," EE","  2"," 2"," 2",1,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    69027/04","  A"," BB"," 16"," 4"," 3",8,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"      510342","  A"," CC"," 17"," 3"," 6",12,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      515614","  A"," CC","  6"," 2"," 2",6,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"      516076","  A"," CC"," 13"," 1"," 4",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      516077","  A"," CC"," 17"," 3"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516078","  A"," CC"," 17"," 3"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516079","  A"," CC"," 12"," 5"," 7",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516080","  A"," CC"," 13"," 3"," 1",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      516081","  A"," CC"," 12"," 4"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516431","  A"," CC"," 14"," 3"," 1",24,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      516432","  A"," DD"," 18"," 3"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      516433","  A"," CC"," 10"," 5"," 5",1,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516435","  A"," CC","  8"," 3"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516442","  A"," CC"," 12"," 1"," 6",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      516519","  A"," CC"," 14"," 2"," 6",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      516521","  A"," CC"," 14"," 2"," 1",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      516625","  A"," CC"," 15"," 4"," 2",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      516626","  A"," CC","  3"," 4"," 1",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      516627","  A"," CC"," 15"," 2"," 2",24,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      516941","  A"," CC","  9"," 3"," 6",16,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"      516961","  A"," CC"," 16"," 2"," 2",6,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"      516964","  A"," CC","  4"," 1"," 3",1,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516973","  A"," CC"," 18"," 3"," 3",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      516991","  A"," CC"," 14"," 3"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      518678","  A"," CC"," 12"," 2"," 2",20,"U",40,"U",T,F,F,F,0,"",/  /     :  :,T
"      518925","  A"," CC","  3"," 1"," 5",40,"U",40,"U",T,F,F,F,0,"",/  /     :  :,T
"      518934","  A"," CC","  3"," 4"," 6",10,"U",40,"U",T,F,F,F,0,"",/  /     :  :,T
"      540054","  A"," CC"," 16"," 3"," 4",120,"U",120,"U",T,F,F,F,0,"",/  /     :  :,T
"      540073","  A"," CC"," 18"," 4"," 2",6,"U",120,"U",T,F,F,F,0,"",/  /     :  :,T
"      540078","  A"," CC"," 16"," 3"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      541056","  A"," CC"," 14"," 3"," 5",60,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"      589314","  A"," CC"," 13"," 4"," 1",6,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      589587","  A"," CC","  5"," 4"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      589624","  A"," CC","  6"," 1"," 3",24,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      590021","  A"," CC"," 10"," 2"," 1",2,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      590022","  A"," CC","  8"," 3"," 3",2,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      518677","  A"," CC","  3"," 1"," 1",4,"U",40,"U",T,F,F,F,0,"",/  /     :  :,T
"      589462","  A"," CC"," 10"," 1"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    47942/38","  A"," EE"," 12"," 2"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    32863/38","  A"," DD","  3"," 1"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    32879/38","  A"," DD","  3"," 3"," 6",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      539059","  A"," CC"," 12"," 3"," 5",2,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      516963","  A"," CC","  8"," 1"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61218","  A"," AA","  7"," 2"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61279","  A"," BB","  4"," 2"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61280","  A"," BB","  6"," 2"," 5",12,"U",24,"U",T,F,F,F,0,"",09/09/2020 12:12:10,T
"       61281","  A"," BB","  8"," 2"," 3",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61321","  A"," BB","  8"," 4"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61325","  A"," BB","  9"," 4"," 3",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      896281","  A"," BB"," 10"," 5"," 6",12,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517006","  A"," CC","  4"," 1"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517025","  A"," CC"," 13"," 4"," 3",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517026","  A"," CC"," 13"," 4"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517027","  A"," CC"," 13"," 4"," 4",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517028","  A"," CC"," 13"," 4"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517036","  A"," CC","  7"," 2"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517040","  A"," CC","  7"," 2"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517049","  A"," CC"," 18"," 3"," 6",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517077","  A"," CC","  8"," 3"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      540111","  A"," CC"," 13"," 1"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      590619","  A"," CC","  5"," 5"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      590620","  A"," CC","  6"," 3"," 4",3,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      590625","  A"," CC"," 15"," 4"," 1",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      590626","  A"," CC"," 16"," 3"," 3",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      590627","  A"," CC"," 17"," 4"," 2",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      590628","  A"," CC","  7"," 1"," 1",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      590629","  A"," CC","  7"," 5"," 6",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517014","  A"," CC","  3"," 3"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517015","  A"," CC","  9"," 2"," 1",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      590631","  A"," CC","  9"," 5"," 7",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      590634","  A"," CC","  6"," 1"," 4",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    71270/38","  A"," EE"," 14"," 3"," 6",1,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"    32935/04","  A"," BB","  8"," 2"," 7",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    32936/04","  A"," BB"," 11"," 1"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    48029/04","  A"," BB","  7"," 2"," 9",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    48030/04","  A"," BB","  8"," 2"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    48031/04","  A"," BB","  8"," 5"," 9",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"      517169","  A"," CC","  4"," 5"," 8",24,"U",120,"U",T,F,F,F,0,"",/  /     :  :,T
"      517190","  A"," CC","  5"," 5"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61362","  A"," AA"," 14"," 4"," 4",8,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61363","  A"," BB","  7"," 1"," 5",8,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61368","  A"," BB"," 14"," 2"," 6",8,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       61369","  A"," BB","  8"," 2"," 6",8,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       61370","  A"," BB","  6"," 1"," 2",8,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       61371","  A"," BB"," 13"," 1"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61379","  A"," AA"," 15"," 2"," 2",4,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       61382","  A"," AA"," 16"," 3"," 4",4,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       61388","  A"," AA"," 15"," 2"," 7",4,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"      517159","  A"," CC"," 11"," 5"," 4",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517160","  A"," CC"," 11"," 5"," 6",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517161","  A"," CC","  4"," 2"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517162","  A"," CC"," 12"," 1"," 2",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517167","  A"," CC"," 18"," 1"," 4",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       32923","  A"," BB","  7"," 3"," 4",24,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"    32948/38","  A"," DD","  3"," 3"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    32953/38","  A"," DD"," 15"," 3"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    46528/38","  A"," DD"," 10"," 3"," 3",18,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"    46532/38","  A"," DD","  5"," 1"," 6",18,"U",72,"U",T,F,F,F,0,"",/  /     :  :,T
"      517163","  A"," CC"," 11"," 5"," 5",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517164","  A"," CC"," 11"," 5"," 7",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517165","  A"," CC","  3"," 4"," 4",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517166","  A"," CC"," 12"," 3"," 2",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       32955","  A"," BB","  4"," 2"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       32956","  A"," BB","  4"," 3"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       32957","  A"," BB","  6"," 2"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       40275","  A"," EE"," 16"," 1"," 2",24,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48038","  A"," BB","  8"," 1"," 3",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48039","  A"," BB"," 10"," 5"," 8",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48040","  A"," BB"," 18"," 1"," 4",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48042","  A"," BB","  4"," 3"," 6",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48043","  A"," BB"," 13"," 3"," 3",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48044","  A"," EE"," 12"," 5"," 2",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48045","  A"," BB"," 11"," 3"," 9",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48046","  A"," EE"," 13"," 2"," 6",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48047","  A"," EE"," 14"," 2"," 2",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       48048","  A"," EE"," 16"," 1"," 3",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"       61343","  A"," BB"," 10"," 3"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61346","  A"," BB"," 10"," 2"," 7",6,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61417","  A"," BB","  4"," 4"," 7",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61452","  A"," EE"," 17"," 5"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61453","  A"," EE"," 12"," 4"," 2",6,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"       61454","  A"," DD"," 17"," 3"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61455","  A"," BB"," 13"," 3"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61456","  A"," BB"," 16"," 4"," 4",6,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"       61457","  A"," BB","  4"," 4"," 3",8,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61458","  A"," BB","  4"," 4"," 6",8,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61459","  A"," BB"," 11"," 2"," 3",6,"U",12,"U",T,F,F,F,0,"",/  /     :  :,T
"       48041","  A"," BB"," 10"," 4"," 7",12,"U",60,"U",T,F,F,F,0,"",/  /     :  :,T
"      517182","  A"," CC","  4"," 3"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517184","  A"," CC","  8"," 4"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517185","  A"," CC","  9"," 2"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517186","  A"," CC"," 13"," 1"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517187","  A"," CC","  8"," 2"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       20422","  A"," AA","  3"," 3"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81030","  A"," AA"," 10"," 2"," 4",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81031","  A"," AA"," 10"," 2"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81032","  A"," AA"," 10"," 2"," 7",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81033","  A"," AA"," 10"," 2"," 2",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81034","  A"," AA"," 10"," 2"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81035","  A"," AA"," 10"," 2"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81036","  A"," AA"," 10"," 2"," 8",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       81037","  A"," AA"," 10"," 2"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    41850/04","  A"," BB"," 14"," 2"," 7",72,"U",144,"U",T,F,F,F,0,"",/  /     :  :,T
"       20424","  A"," AA","  5"," 1"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"    46558/04","  A"," EE"," 12"," 3"," 5",18,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"    46559/04","  A"," EE"," 12"," 5"," 1",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"    46560/04","  A"," EE"," 13"," 1"," 4",8,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"       41872","  A"," BB"," 13"," 5"," 8",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       41873","  A"," BB"," 13"," 5"," 9",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61619","  A"," BB"," 18"," 1"," 6",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61620","  A"," BB"," 18"," 2"," 2",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61621","  A"," BB"," 18"," 2"," 5",16,"U",32,"U",T,F,F,F,0,"",/  /     :  :,T
"       61624","  A"," BB"," 18"," 5"," 1",16,"U",32,"U",T,F,F,F,0,"",/  /     :  :,T
"       61508","  A"," BB","  7"," 1"," 4",2,"U",6,"U",T,F,F,F,0,"",/  /     :  :,T
"       61509","  A"," BB"," 13"," 1"," 4",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517256","  A"," CC"," 15"," 1"," 6",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517375","  A"," CC"," 10"," 5"," 2",48,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"      517376","  A"," CC","  4"," 5"," 1",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517377","  A"," CC","  4"," 5"," 3",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"      517378","  A"," CC"," 10"," 5"," 7",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61632","  A"," BB","  4"," 3"," 3",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       61637","  A"," BB","  6"," 1"," 7",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61638","  A"," BB","  6"," 3"," 6",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"       61653","  A"," BB","  6"," 1"," 3",48,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"       61654","  A"," BB","  6"," 1"," 4",48,"U",96,"U",T,F,F,F,0,"",/  /     :  :,T
"       61657","  A"," BB","  9"," 4"," 1",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       61658","  A"," BB","  9"," 4"," 2",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       61660","  A"," BB"," 10"," 1"," 7",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"       61663","  A"," BB"," 11"," 1"," 9",18,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       61665","  A"," BB"," 10"," 5"," 1",18,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       61666","  A"," BB"," 11"," 3"," 5",6,"U",2,"C",T,F,F,F,0,"",09/09/2020 15:56:33,T
"       61667","  A"," BB"," 11"," 4"," 9",18,"U",36,"U",T,F,F,F,0,"",/  /     :  :,T
"       61675","  A"," BB"," 13"," 1"," 3",8,"U",16,"U",T,F,F,F,0,"",/  /     :  :,T
"      517248","  A"," CC"," 10"," 4"," 5",12,"U",24,"U",T,F,F,F,0,"",/  /     :  :,T
"      517258","  A"," CC","  8"," 3"," 4",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517289","  A"," CC"," 13"," 2"," 3",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517290","  A"," CC"," 13"," 2"," 5",24,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
"      517291","  A"," CC"," 13"," 2"," 6",30,"U",39,"U",T,F,F,F,0,"",/  /     :  :,T
"      517305","  A"," CC"," 13"," 3"," 3",12,"U",48,"U",T,F,F,F,0,"",/  /     :  :,T
